,group,names,scores,logfoldchanges,pvals,pvals_adj
7771,control,TRNAU1AP,1.5010729,0.7690967,0.13475005245130034,0.9974596126063493
7772,control,PSMB8,1.5008183,0.39209676,0.13465374366513647,0.9974596126063493
7773,control,GAS5,1.5001394,0.33142477,0.13475708149831264,0.9974596126063493
7774,control,ZNF174,1.5000116,3.068461,0.1355926344011047,0.9974596126063493
7775,control,AC008105.3,1.499287,0.6957782,0.13520545128280856,0.9974596126063493
7776,control,HSPA14,1.4992232,0.7938038,0.1352452542822164,0.9974596126063493
7777,control,CD48,1.4985751,0.38042107,0.1352225346933567,0.9974596126063493
7778,control,HSBP1,1.4984012,0.51682705,0.13534199319042242,0.9974596126063493
7779,control,AL589666.1,1.4979239,3.1424425,0.136153065729552,0.9974596126063493
7780,control,NEPRO,1.4977936,0.6569342,0.13554756342472823,0.9974596126063493
7781,control,SMIM26,1.4977002,0.65499645,0.13559928090086446,0.9974596126063493
7782,control,AL021368.2,1.4976742,2.221225,0.13601978703865783,0.9974596126063493
7783,control,CTDP1,1.4967576,0.8504588,0.13595930773383824,0.9974596126063493
7784,control,SCOC,1.4966528,0.7843332,0.13593646402853285,0.9974596126063493
7785,control,SUZ12,1.496632,0.52345526,0.13581266858993482,0.9974596126063493
7786,control,CDAN1,1.4965711,3.162916,0.13650993124558145,0.9974596126063493
7787,control,AC110792.4,1.4963441,3.1102993,0.1365561251721197,0.9974596126063493
7788,control,RBM14,1.4962858,0.7401718,0.13596583668385034,0.9974596126063493
7789,control,VAMP8,1.4962591,0.18192303,0.13556149435197834,0.9974596126063493
7790,control,AL365361.1,1.4962577,1.0031481,0.13609593703538797,0.9974596126063493
7791,control,MAPK9,1.4960723,0.668665,0.13605577202238056,0.9974596126063493
7792,control,LDHB,1.4957472,0.25428116,0.13585033021915954,0.9974596126063493
7793,control,TANGO2,1.4950682,0.6277575,0.1362292105516596,0.9974596126063493
7794,control,TMEM150A,1.4944081,1.2432265,0.13660035092206416,0.9974596126063493
7795,control,ZNF281,1.4943008,0.6311494,0.13647865191064282,0.9974596126063493
7796,control,AC009802.1,1.4937145,3.0359921,0.13722337275623922,0.9974596126063493
7797,control,TNRC6C-AS1,1.4934692,2.1292622,0.13718569913909964,0.9974596126063493
7798,control,C5,1.4933095,3.1116595,0.13734901422274953,0.9974596126063493
7799,control,CNP,1.4931378,0.35887024,0.13663100766019495,0.9974596126063493
7800,control,SH3BGRL,1.4916583,0.30141783,0.13694583552031647,0.9974596126063493
7801,control,ATXN2L,1.4914536,0.31341287,0.1370041389519714,0.9974596126063493
7802,control,CNGB3,1.4914384,3.024502,0.13781578337840358,0.9974596126063493
7803,control,FAHD2A,1.4913343,0.890257,0.13733966288584878,0.9974596126063493
7804,control,HIGD2A,1.4909872,0.370805,0.13715267152131128,0.9974596126063493
7805,control,AP000763.3,1.4904397,0.9919965,0.13764097627768507,0.9974596126063493
7806,control,RBL1,1.4904236,0.7136025,0.13748677767459203,0.9974596126063493
7807,control,VPS13A,1.4904085,0.61391056,0.13749061076892138,0.9974596126063493
7808,control,STXBP5,1.4902856,0.7634231,0.13756372761328442,0.9974596126063493
7809,control,ZNF655,1.489917,0.41928214,0.13746557689896216,0.9974596126063493
7810,control,TNFRSF17,1.4894562,1.0482031,0.1378826825058342,0.9974596126063493
7811,control,ADM5,1.4893016,3.077283,0.13839204887702403,0.9974596126063493
7812,control,TMEM234,1.4889896,3.0335846,0.13846183748963417,0.9974596126063493
7813,control,ABCC4,1.4884851,1.3481127,0.13822728750618488,0.9974596126063493
7814,control,NUDT9,1.4881982,0.8900935,0.1381060720043753,0.9974596126063493
7815,control,LZTR1,1.4878457,0.9938572,0.13836773139872263,0.9974596126063493
7816,control,FAM120B,1.4872419,0.7435646,0.13840164691982934,0.9974596126063493
7817,control,FEN1,1.486443,1.129742,0.13872623326943467,0.9974596126063493
7818,control,CCDC77,1.4857576,1.1592027,0.13896155190508488,0.9974596126063493
7819,control,GNB2,1.4857547,0.50294614,0.1386326215328387,0.9974596126063493
7820,control,TMEM57,1.4855554,0.5837625,0.13871763495081899,0.9974596126063493
7821,control,ITPR3,1.484906,3.0588956,0.13954766825676118,0.9974596126063493
7822,control,HDAC3,1.484029,0.47803748,0.13909333036860216,0.9974596126063493
7823,control,FAM162A,1.4837389,0.70579785,0.13926055247064256,0.9974596126063493
7824,control,AC055713.1,1.4834813,3.0644078,0.13992628984086292,0.9974596126063493
7825,control,SUDS3,1.4833646,0.6351757,0.13937689147365928,0.9974596126063493
7826,control,LBR,1.4829549,0.40903333,0.13937241502386263,0.9974596126063493
7827,control,RPL22,1.4828643,0.21830836,0.13918794771607806,0.9974596126063493
7828,control,GNAI3,1.4827623,0.44990388,0.13941204257681603,0.9974596126063493
7829,control,LINC00205,1.4820745,1.5478712,0.13994808906025355,0.9974596126063493
7830,control,CIDEB,1.4820509,0.75088,0.13975738592938072,0.9974596126063493
7831,control,TMEM260,1.4809934,0.6312188,0.14000708295384623,0.9974596126063493
7832,control,CLTC,1.4809438,0.33090237,0.13984431696931016,0.9974596126063493
7833,control,EGLN1,1.4808164,0.72565794,0.1400913953260453,0.9974596126063493
7834,control,TPRKB,1.4807941,0.52864313,0.1399477361759098,0.9974596126063493
7835,control,CUX1,1.4807432,0.3168947,0.13986881486587693,0.9974596126063493
7836,control,C11orf63,1.479897,1.3656017,0.14050644502455087,0.9974596126063493
7837,control,EZH1,1.479659,0.7103598,0.14040967730223478,0.9974596126063493
7838,control,HTR3A,1.4793226,1.5645145,0.14085200831795824,0.9974596126063493
7839,control,C15orf52,1.4792439,2.977024,0.1410299799903606,0.9974596126063493
7840,control,SCARF1,1.4782312,1.7017826,0.1411132445856382,0.9974596126063493
7841,control,EPHX1,1.477419,1.221018,0.14112444712697828,0.9974596126063493
7842,control,ANKEF1,1.4766818,1.717202,0.14155422817945454,0.9974596126063493
7843,control,SLC2A4RG,1.4765835,0.87579066,0.14133228082144675,0.9974596126063493
7844,control,GMNN,1.4750386,1.3473619,0.1417994488842279,0.9974596126063493
7845,control,EIF5,1.4750249,0.30536872,0.141356636606985,0.9974596126063493
7846,control,SMG7-AS1,1.4750023,3.1885989,0.1422218573040953,0.9974596126063493
7847,control,ELOVL5,1.4745854,0.4690724,0.141605202407755,0.9974596126063493
7848,control,ELP2,1.4739019,0.52019316,0.1418176864358386,0.9974596126063493
7849,control,STIP1,1.4735217,0.68501395,0.14199952428030596,0.9974596126063493
7850,control,LDOC1,1.4732996,1.5087401,0.14228904754618185,0.9974596126063493
7851,control,SMCO4,1.4725431,0.6217554,0.14223904228383522,0.9974596126063493
7852,control,EMBP1,1.4723418,1.369398,0.14242001823732442,0.9974596126063493
7853,control,YBX1P10,1.4722822,1.8776503,0.14276454939405778,0.9974596126063493
7854,control,CENPBD1,1.4721557,2.1077836,0.14283150912955306,0.9974596126063493
7855,control,SATB1-AS1,1.4711422,0.94195163,0.14266850529335215,0.9974596126063493
7856,control,IGF1R,1.4710022,1.5459363,0.14300504767321584,0.9974596126063493
7857,control,TDRD7,1.4707425,0.9200489,0.14285262756127007,0.9974596126063493
7858,control,MRPS33,1.4705893,0.46854,0.14268238414243029,0.9974596126063493
7859,control,TMTC3,1.4703935,1.12386,0.14294723825677447,0.9974596126063493
7860,control,DDX21,1.4699953,0.3271316,0.14275191434712958,0.9974596126063493
7861,control,RANBP6,1.4697382,0.74416566,0.14301823629979715,0.9974596126063493
7862,control,GSTO1,1.4689225,0.44714516,0.1431051472734855,0.9974596126063493
7863,control,TRMO,1.468773,0.70925695,0.14336727937460852,0.9974596126063493
7864,control,SEC11A,1.4678775,0.36107647,0.14336798916184693,0.9974596126063493
7865,control,CPAMD8,1.4676896,3.0249586,0.14415763234790036,0.9974596126063493
7866,control,NT5C2,1.4676551,0.38532096,0.14342881232836505,0.9974596126063493
7867,control,NOC2L,1.4676487,0.65795106,0.14357218629580557,0.9974596126063493
7868,control,TAF5L,1.4674577,0.8071302,0.14374527964002098,0.9974596126063493
7869,control,DERA,1.4672704,0.6640962,0.14371750945478,0.9974596126063493
7870,control,STN1,1.4663447,1.0271709,0.14410638346017032,0.9974596126063493
7871,control,JMJD8,1.4661436,0.9313884,0.14402620597936844,0.9974596126063493
7872,control,ZCCHC6,1.4654402,0.48495746,0.1440752800665079,0.9974596126063493
7873,control,AL138733.1,1.4654138,2.1418352,0.14457209460084958,0.9974596126063493
7874,control,SMG1,1.465013,0.47915477,0.14421240269977206,0.9974596126063493
7875,control,PRIMPOL,1.4649968,1.3172702,0.14455767595595934,0.9974596126063493
7876,control,AC025750.2,1.4648958,1.7007824,0.144723360026327,0.9974596126063493
7877,control,C4orf46,1.4645914,1.0533785,0.14459703351104206,0.9974596126063493
7878,control,RPS17,1.4642162,0.11408215,0.1440367713432649,0.9974596126063493
7879,control,DAZAP2,1.4641396,0.19791067,0.14412934739683628,0.9974596126063493
7880,control,NSD3,1.4639924,0.3960535,0.14441884371227093,0.9974596126063493
7881,control,KIAA0586,1.4633747,0.8395546,0.14476570188696533,0.9974596126063493
7882,control,DCAF17,1.4626348,0.8752731,0.1449925583821251,0.9974596126063493
7883,control,CWC27,1.4622424,0.58682376,0.14503923322696488,0.9974596126063493
7884,control,JAK1,1.4622304,0.28469995,0.14481126764095467,0.9974596126063493
7885,control,HMGB1P5,1.4621727,2.8852344,0.14561919824075525,0.9974596126063493
7886,control,ARMC9,1.4618803,1.7147336,0.14548159492588417,0.9974596126063493
7887,control,AC009093.8,1.4612797,2.9442174,0.14588328783114782,0.9974596126063493
7888,control,MRPS18C,1.4601915,0.5817233,0.145559370412141,0.9974596126063493
7889,control,TSN,1.4598682,0.48915303,0.14567741615784102,0.9974596126063493
7890,control,TBRG4,1.4594874,1.0302027,0.14596032285222854,0.9974596126063493
7891,control,APBA2,1.459412,1.7505522,0.14625938095411256,0.9974596126063493
7892,control,SFR1,1.4587555,1.3164434,0.1461870793079287,0.9974596126063493
7893,control,CENPJ,1.4580121,1.3034678,0.14646232541678003,0.9974596126063493
7894,control,SRP72,1.457459,0.31155258,0.14616894440259304,0.9974596126063493
7895,control,TRIP4,1.4566453,0.7189782,0.14656040165098053,0.9974596126063493
7896,control,NPTN-IT1,1.4566051,2.0811646,0.14708482694546302,0.9974596126063493
7897,control,HSPBAP1,1.4565746,0.9125436,0.14671450097196623,0.9974596126063493
7898,control,AC106900.1,1.4565272,1.7300534,0.1469556586425828,0.9974596126063493
7899,control,PPP2R5B,1.4565063,0.9145148,0.14675175934690898,0.9974596126063493
7900,control,SHC4,1.4564998,3.003575,0.1472173192803209,0.9974596126063493
7901,control,SPOPL,1.4557152,0.5246089,0.1467573428820801,0.9974596126063493
7902,control,SPTY2D1-AS1,1.4550377,2.0970783,0.14739775890093007,0.9974596126063493
7903,control,LINC00862,1.4542676,2.861741,0.1477889396013493,0.9974596126063493
7904,control,SDF2,1.4538722,0.6121796,0.1473560328689235,0.9974596126063493
7905,control,AL662797.2,1.4532952,2.8839502,0.14806741892116423,0.9974596126063493
7906,control,CMAS,1.4532624,0.5444808,0.14747618927507786,0.9974596126063493
7907,control,RNF25,1.4532487,2.8435836,0.14806499951530402,0.9974596126063493
7908,control,RRAGA,1.4532094,0.5251801,0.1474512894923787,0.9974596126063493
7909,control,ZNF222,1.453123,2.8443427,0.14810033264929948,0.9974596126063493
7910,control,S100A10,1.4530096,0.4195863,0.1475257507990047,0.9974596126063493
7911,control,PLTP,1.452805,1.1960557,0.1478231630375206,0.9974596126063493
7912,control,NHLRC2,1.4524739,0.6491043,0.14773862805160828,0.9974596126063493
7913,control,RPS20P14,1.4514188,0.76608783,0.14808758012099368,0.9974596126063493
7914,control,C7orf49,1.4513217,0.63203114,0.14807877687966847,0.9974596126063493
7915,control,AC010175.1,1.4510921,2.9095144,0.14868686239647888,0.9974596126063493
7916,control,C12orf4,1.4510623,0.95385915,0.1482728555127117,0.9974596126063493
7917,control,TOMM22,1.4510311,0.39876908,0.14796401908125742,0.9974596126063493
7918,control,CYP4F3,1.4503549,2.8604462,0.14887618115985596,0.9974596126063493
7919,control,RPL21P18,1.4499123,3.0506043,0.1490577912892265,0.9974596126063493
7920,control,AC131235.1,1.4491559,1.1015913,0.1488201156626254,0.9974596126063493
7921,control,NPIPA5,1.4488453,1.1902326,0.14893379552061167,0.9974596126063493
7922,control,CRIM1,1.4475566,0.6183385,0.1491299988481009,0.9974596126063493
7923,control,CISD1,1.4472688,1.1715236,0.1494398840674138,0.9974596126063493
7924,control,XPA,1.447262,0.5779783,0.14917716549797636,0.9974596126063493
7925,control,INTS6-AS1,1.4470472,1.0935141,0.14938944712886554,0.9974596126063493
7926,control,VPS26B,1.4466788,0.51520616,0.14931329388609876,0.9974596126063493
7927,control,GNL3,1.445983,0.39806563,0.1494429808585582,0.9974596126063493
7928,control,PPP2R5C,1.4447277,0.26920903,0.14962589657797942,0.9974596126063493
7929,control,SPICE1,1.444104,1.2172127,0.15033904074728757,0.9974596126063493
7930,control,U91328.3,1.4440184,2.8431528,0.15064327853772494,0.9974596126063493
7931,control,GNG10,1.4438193,2.8397527,0.15069847082870516,0.9974596126063493
7932,control,RNFT1,1.4438152,1.0887737,0.15030728607363783,0.9974596126063493
7933,control,ITPA,1.4432307,0.59923404,0.1503275492104138,0.9974596126063493
7934,control,HCST,1.4431263,0.3032395,0.15014679041715623,0.9974596126063493
7935,control,MT-ND4L,1.4429165,0.1364868,0.14992085366910976,0.9974596126063493
7936,control,CUTC,1.4424753,0.49147677,0.15043028246696474,0.9974596126063493
7937,control,CCAR1,1.4424404,0.3878328,0.15041239436011683,0.9974596126063493
7938,control,RAB39A,1.4415227,2.790308,0.15132712448756322,0.9974596126063493
7939,control,PLGRKT,1.4412262,0.7574673,0.15092292899064266,0.9974596126063493
7940,control,HOXB2,1.4411668,0.5386914,0.15085228124131925,0.9974596126063493
7941,control,PCMTD2,1.4410478,0.5076695,0.15089745781024766,0.9974596126063493
7942,control,PSMB3,1.4410466,0.38825545,0.15081327145074994,0.9974596126063493
7943,control,AAED1,1.440963,0.9622671,0.1511543779791209,0.9974596126063493
7944,control,SLC38A10,1.4409173,0.56055385,0.15091090411585273,0.9974596126063493
7945,control,VAC14,1.4406389,0.7621749,0.151038542246166,0.9974596126063493
7946,control,PPP1R16A,1.4404,2.8747764,0.15167539100544006,0.9974596126063493
7947,control,MED11,1.4398617,0.86352813,0.15134595072035134,0.9974596126063493
7948,control,MID1,1.4397424,2.783229,0.15182780544603242,0.9974596126063493
7949,control,GALK2,1.4393898,0.841105,0.15150457197787817,0.9974596126063493
7950,control,AC006001.3,1.4390765,0.7139082,0.15155544311506325,0.9974596126063493
7951,control,AC104819.3,1.4379984,1.000841,0.15194500069536884,0.9974596126063493
7952,control,CEP89,1.437908,1.207087,0.15208524249104782,0.9974596126063493
7953,control,NME4,1.4377842,0.48678958,0.1517764423975991,0.9974596126063493
7954,control,SNRPGP10,1.4373112,1.4324136,0.1522611362563031,0.9974596126063493
7955,control,DCAF7,1.4372946,0.4142708,0.1518643596848769,0.9974596126063493
7956,control,TMEM126B,1.4369494,0.5691357,0.15208948356066893,0.9974596126063493
7957,control,SELENOH,1.435788,0.48076552,0.15235562964566748,0.9974596126063493
7958,control,FRG1,1.4357538,0.4954694,0.15238163636026938,0.9974596126063493
7959,control,LRRK1,1.4351413,0.39970136,0.15249834707993434,0.9974596126063493
7960,control,ABCA6,1.4349148,1.3415203,0.15296788871634887,0.9974596126063493
7961,control,TMBIM6,1.4348544,0.16795352,0.15232537419747885,0.9974596126063493
7962,control,SPIN1,1.4340147,0.5598732,0.1528855645812317,0.9974596126063493
7963,control,EI24,1.4334303,0.4691207,0.15297391511860983,0.9974596126063493
7964,control,MYO5C,1.4329877,2.7989988,0.15375391689526308,0.9974596126063493
7965,control,VPS29,1.4328531,0.4830918,0.153235384522074,0.9974596126063493
7966,control,ZFP3,1.4326848,1.6545471,0.1536111892882289,0.9974596126063493
7967,control,DNAJC3-AS1,1.4326591,1.7134833,0.15353691491762808,0.9974596126063493
7968,control,ROCK2,1.4323981,0.7020572,0.153439865878867,0.9974596126063493
7969,control,GSS,1.4322181,0.7059689,0.153403537648862,0.9974596126063493
7970,control,DET1,1.4319017,2.822084,0.15407266287587978,0.9974596126063493
7971,control,TLN1,1.431696,0.25663453,0.15330096463896767,0.9974596126063493
7972,control,SRI,1.431488,0.43289706,0.15359218680710396,0.9974596126063493
7973,control,HADH,1.4314362,0.5308838,0.15359300012993232,0.9974596126063493
7974,control,LINC01934,1.430787,2.0751646,0.15433925440313745,0.9974596126063493
7975,control,N4BP2,1.4300942,0.3963203,0.15391359359928886,0.9974596126063493
7976,control,ZDHHC14,1.4300554,0.4647844,0.15399125087910798,0.9974596126063493
7977,control,BBS7,1.4296972,1.2749699,0.1543956841737481,0.9974596126063493
7978,control,TMED9,1.4296323,0.28667542,0.1539833952397594,0.9974596126063493
7979,control,ARL2,1.4295615,0.6724692,0.15422405661798563,0.9974596126063493
7980,control,NDUFAF5,1.4288826,0.99799955,0.15449024880131232,0.9974596126063493
7981,control,MED24,1.4286455,0.5377831,0.15440303632948296,0.9974596126063493
7982,control,AL353678.1,1.428124,2.0303502,0.15508675600740732,0.9974596126063493
7983,control,TMA16,1.427573,0.6457318,0.15480009383347168,0.9974596126063493
7984,control,AC099329.3,1.4267895,0.85451293,0.15502433858957554,0.9974596126063493
7985,control,SRD5A1,1.4266405,0.7472578,0.1551551142074501,0.9974596126063493
7986,control,SETX,1.426259,0.350933,0.15498291906383252,0.9974596126063493
7987,control,TATDN3,1.426158,0.44313183,0.15508242795407834,0.9974596126063493
7988,control,SCYL2,1.4259987,0.5413289,0.15518043058596037,0.9974596126063493
7989,control,PRKCD,1.425185,0.33161184,0.15529261879714074,0.9974596126063493
7990,control,DACH1,1.4251374,0.5376761,0.155480596965513,0.9974596126063493
7991,control,SCN2A,1.4235383,2.6361282,0.1565529109705587,0.9974596126063493
7992,control,EEF1AKMT3,1.4234294,3.05619,0.15658250771104443,0.9974596126063493
7993,control,TTC3P1,1.4231303,2.025197,0.15638926302268097,0.9974596126063493
7994,control,ERMP1,1.4229833,1.2054178,0.1563649212872213,0.9974596126063493
7995,control,ETFB,1.4225261,0.67084295,0.15626289496226864,0.9974596126063493
7996,control,SNAPC5,1.4224468,0.81249726,0.1563151254242088,0.9974596126063493
7997,control,APOLD1,1.4208902,1.6508188,0.15700538371178072,0.9974596126063493
7998,control,AC116533.1,1.420765,0.6507588,0.15675927625573427,0.9974596126063493
7999,control,TNFAIP8L1,1.4204303,1.1396283,0.15706727449882313,0.9974596126063493
8000,control,KLF13,1.4202784,0.38432634,0.15674798769503745,0.9974596126063493
8001,control,ZNF215,1.4200243,1.6314358,0.15733155015573977,0.9974596126063493
8002,control,SBNO2,1.4199816,0.68030477,0.15697905472893126,0.9974596126063493
8003,control,CD59,1.4193715,0.95411795,0.1572147202651141,0.9974596126063493
8004,control,MAP2K2,1.4193293,0.6187202,0.1571558366347156,0.9974596126063493
8005,control,AC090181.3,1.4192388,1.6670411,0.15759254258092845,0.9974596126063493
8006,control,DGKG,1.4191579,2.7214324,0.15771367578191395,0.9974596126063493
8007,control,AC007686.2,1.4190818,24.32132,0.15800654944775316,0.9974596126063493
8008,control,EEF1DP1,1.4190812,24.292336,0.15800670297015268,0.9974596126063493
8009,control,FGF14-AS2,1.4190812,24.293896,0.1580067181923984,0.9974596126063493
8010,control,EIF4EBP3,1.4190797,1.0675949,0.15740512468799528,0.9974596126063493
8011,control,HSPE1P2,1.4190793,24.36762,0.15800725780211825,0.9974596126063493
8012,control,RPS18P13,1.4190776,24.235987,0.1580077414427455,0.9974596126063493
8013,control,AC098484.2,1.4190714,24.488758,0.15800954628301636,0.9974596126063493
8014,control,WNT6,1.4190711,24.417921,0.15800965708672435,0.9974596126063493
8015,control,ABCC2,1.4190636,24.328405,0.1580118372294279,0.9974596126063493
8016,control,ENO4,1.4190605,24.28732,0.15801273473767075,0.9974596126063493
8017,control,AL355075.5,1.4190484,1.2759299,0.15739662601513527,0.9974596126063493
8018,control,TMEM177,1.419023,24.308462,0.15802365394195347,0.9974596126063493
8019,control,AL451074.5,1.4190204,24.118315,0.1580244117421304,0.9974596126063493
8020,control,ZNF594,1.419005,24.196287,0.1580288905262614,0.9974596126063493
8021,control,AL136115.2,1.4189985,24.111597,0.15803078436883292,0.9974596126063493
8022,control,BX293535.1,1.4189727,24.27578,0.15803826545180255,0.9974596126063493
8023,control,CDCA8,1.4189329,24.391447,0.1580498773745169,0.9974596126063493
8024,control,KIF18A,1.4188827,24.340866,0.15806447405666274,0.9974596126063493
8025,control,HEXA-AS1,1.4188546,24.693148,0.15807265950418478,0.9974596126063493
8026,control,CALM2P3,1.4187971,24.345707,0.15808940253682557,0.9974596126063493
8027,control,RAB11FIP5,1.4187903,24.287361,0.15809135856881357,0.9974596126063493
8028,control,POF1B,1.4187034,24.273283,0.1581166873391027,0.9974596126063493
8029,control,MARCH1,1.4186947,0.3712589,0.1572392972352123,0.9974596126063493
8030,control,AC110792.1,1.4186853,24.622906,0.15812195857598832,0.9974596126063493
8031,control,AC098679.1,1.4186422,24.495209,0.15813451037318077,0.9974596126063493
8032,control,AC051619.6,1.4185555,24.171644,0.15815977293280267,0.9974596126063493
8033,control,AC069218.1,1.4185389,24.381115,0.15816457335523096,0.9974596126063493
8034,control,GSTM1,1.418524,24.71587,0.15816891599682018,0.9974596126063493
8035,control,AC010469.2,1.4185213,24.396963,0.15816971544309494,0.9974596126063493
8036,control,EPHA6,1.4184992,24.382597,0.1581761411959971,0.9974596126063493
8037,control,AL137856.1,1.4184574,24.168224,0.15818833153470782,0.9974596126063493
8038,control,DCLK1,1.4182633,24.329405,0.1582448553441293,0.9974596126063493
8039,control,LINC01060,1.4182585,24.382524,0.1582462646891239,0.9974596126063493
8040,control,LPAR3,1.4182444,24.371695,0.15825040606236682,0.9974596126063493
8041,control,ACSS3,1.4182272,24.036045,0.15825539173763958,0.9974596126063493
8042,control,RPL10A,1.4179201,0.10954727,0.15690069701609496,0.9974596126063493
8043,control,AC130324.3,1.4179138,24.354635,0.15834673877810732,0.9974596126063493
8044,control,SLC12A8,1.4178828,24.353891,0.15835576054807188,0.9974596126063493
8045,control,AC090844.2,1.4176805,24.383366,0.1584147475104149,0.9974596126063493
8046,control,AC104843.2,1.4176477,24.525837,0.1584242883180533,0.9974596126063493
8047,control,LRRC37A,1.4176275,24.234032,0.15843020511822506,0.9974596126063493
8048,control,IL12A,1.4175806,24.22592,0.1584438904434282,0.9974596126063493
8049,control,ZNF883,1.4175439,24.321045,0.15845459586378824,0.9974596126063493
8050,control,ZNF835,1.417518,24.314323,0.15846213230156686,0.9974596126063493
8051,control,IL12A-AS1,1.4174982,24.227774,0.15846790101184893,0.9974596126063493
8052,control,CHKA,1.4174352,0.80006224,0.15779979175378242,0.9974596126063493
8053,control,ZNF781,1.4173919,24.390007,0.15849893116553085,0.9974596126063493
8054,control,AC023161.2,1.4173867,24.140364,0.1585004441196156,0.9974596126063493
8055,control,P4HA2,1.4173791,24.989285,0.15850264443038078,0.9974596126063493
8056,control,AC091180.3,1.4172182,24.233925,0.15854958535609595,0.9974596126063493
8057,control,AC005224.1,1.4172002,24.601603,0.1585548542305333,0.9974596126063493
8058,control,RPL36AP6,1.417135,24.038364,0.15857385492844328,0.9974596126063493
8059,control,AC010326.4,1.4171273,24.202705,0.1585761140335516,0.9974596126063493
8060,control,PIN4P1,1.4170936,24.403461,0.1585859252392414,0.9974596126063493
8061,control,AC022182.2,1.4169294,24.292587,0.15863387893043843,0.9974596126063493
8062,control,C21orf33,1.4168216,24.265299,0.15866533395389382,0.9974596126063493
8063,control,AL020997.2,1.4167771,24.591297,0.1586783426235866,0.9974596126063493
8064,control,RPL24P8,1.4166646,24.52693,0.15871117750253727,0.9974596126063493
8065,control,AC011450.1,1.416582,24.220308,0.15873531552878217,0.9974596126063493
8066,control,AC073465.2,1.4165754,24.17408,0.15873723399668266,0.9974596126063493
8067,control,SEMA6B,1.416502,24.445866,0.15875866344682926,0.9974596126063493
8068,control,MTND5P12,1.416383,24.344254,0.15879341242655412,0.9974596126063493
8069,control,NOX3,1.416321,24.267927,0.15881153735479198,0.9974596126063493
8070,control,AP001781.3,1.4162203,24.416204,0.1588409536377034,0.9974596126063493
8071,control,HCN2,1.4161986,24.155138,0.15884731912411718,0.9974596126063493
8072,control,AC006970.2,1.4161551,24.387304,0.15886000356534655,0.9974596126063493
8073,control,AC095056.1,1.4161114,24.392216,0.1588727935204611,0.9974596126063493
8074,control,AL133153.2,1.4160901,24.537117,0.15887899457101737,0.9974596126063493
8075,control,AC022387.1,1.4160881,24.35509,0.15887960407759813,0.9974596126063493
8076,control,CADM1,1.4160181,24.794905,0.15890004634772215,0.9974596126063493
8077,control,FILIP1L,1.416003,24.473589,0.15890445686597773,0.9974596126063493
8078,control,PRDX1P1,1.4159043,24.352407,0.1589333096244052,0.9974596126063493
8079,control,AP002433.1,1.4158288,24.282759,0.15895538226656622,0.9974596126063493
8080,control,ERG,1.4157859,24.260038,0.15896792933013543,0.9974596126063493
8081,control,AC104162.1,1.4157803,24.162086,0.15896956339455043,0.9974596126063493
8082,control,AARSD1,1.4156224,24.621258,0.15901575322078165,0.9974596126063493
8083,control,TRIM72,1.4156103,24.279713,0.1590192729371554,0.9974596126063493
8084,control,TMC1,1.4155409,24.233324,0.15903956113204767,0.9974596126063493
8085,control,KCTD11,1.4153684,24.446194,0.15909001756460403,0.9974596126063493
8086,control,ST13P5,1.4153347,24.318836,0.1590998856016223,0.9974596126063493
8087,control,IL4R,1.4153146,0.6351732,0.1583715966360412,0.9974596126063493
8088,control,DOCK3,1.4153118,24.442146,0.15910658386717969,0.9974596126063493
8089,control,ZNF322,1.4152828,24.267853,0.15911505074704177,0.9974596126063493
8090,control,NAGA,1.4152533,0.37796777,0.15816842897654387,0.9974596126063493
8091,control,RSG1,1.4151667,24.342392,0.15914902484091442,0.9974596126063493
8092,control,GRAMD2B,1.4151385,0.7746678,0.1584483136390033,0.9974596126063493
8093,control,Z99127.1,1.4150838,24.323673,0.15917332211658508,0.9974596126063493
8094,control,RTKN2,1.4149297,24.417763,0.15921840804155754,0.9974596126063493
8095,control,SGK3,1.4149125,0.66258985,0.15847072422324607,0.9974596126063493
8096,control,MTX2,1.4148607,0.86985505,0.15858535041693886,0.9974596126063493
8097,control,AC079203.1,1.4148393,24.36874,0.15924489695433494,0.9974596126063493
8098,control,RRP15,1.4148204,0.65407383,0.1584433993603073,0.9974596126063493
8099,control,TESMIN,1.414804,24.058594,0.1592552201797855,0.9974596126063493
8100,control,ARG1,1.4146521,24.589624,0.15929968937021804,0.9974596126063493
8101,control,AC011445.2,1.4146305,24.348415,0.1593060018228005,0.9974596126063493
8102,control,AC007386.1,1.4146011,24.244696,0.15931461210990336,0.9974596126063493
8103,control,AC103706.1,1.4145522,24.432648,0.15932895082251747,0.9974596126063493
8104,control,ANP32AP1,1.4145082,24.181059,0.15934183428599447,0.9974596126063493
8105,control,PTTG1IP,1.4141701,0.3556739,0.15853900797121445,0.9974596126063493
8106,control,AL513477.1,1.4141433,24.47139,0.15944871574782976,0.9974596126063493
8107,control,AC010476.1,1.4141234,24.253761,0.15945457700063947,0.9974596126063493
8108,control,FAM35BP,1.4141108,24.238985,0.15945825446868495,0.9974596126063493
8109,control,AC079296.1,1.4140259,24.247274,0.159483162003306,0.9974596126063493
8110,control,STOX2,1.4134802,24.34631,0.1596431565470682,0.9974596126063493
8111,control,CXorf38,1.4133925,0.7910171,0.15902793150616662,0.9974596126063493
8112,control,DEK,1.4133421,0.35330915,0.15878715735236273,0.9974596126063493
8113,control,TBC1D8B,1.4132959,24.29505,0.1596972114393797,0.9974596126063493
